,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,quality
img00133,0.0,126.0,12558498156.0,2.51810698200922,60.0,3.1171323552484513,255.0,38.23243573451186,53.371651824206886,40.0,0.0,255.0,28.860103395741582,70.96794847599062,0.8706707604636688,12558498156.0,0.21210012476493506,2187.9164924464926,9.010689767617682,293.0698822442959,24.5756473366334,9.169593511209305,2.159803821978354,0.5989728693572391,0.9310154839292358,1.5591513870664986,0.9714847295901801,0.6961111853985462,0.65454002623975,0.9832211876389052,0.9297843737277754,-0.48887403453902595,0.9295095809976028,0.24387320296755086,2.6936556341512916,0.12006115010057819,3.7251653661654673,0.8486263259628012,0.24125235113798574,5.387311268302582,3.101506020086438,2.832349333296914,1826.7978587565071,0.1794320654902767,4.458722908500238,13.081112071275877,318.3902775029855,2038.3250426273114,188.41706322316384,0.2890153664726489,4.357093052857738,900365.5171400136,0.4934704506172134,0.5632262009627038,268.0118960762814,0.6707077370863801,10.064232105823354,0.14966038277977944,16.777919654257932,115369262.16972792,536971423.5324625,59065011.66533036,0.3404853137808181,1501.24005500442,0.14745506875595915,0.36920556882437366,6.445102772258833,0.11731111561515568,6.526829189354776,0.004082979817302594,115309276.77325128,1
img00134,0.0,127.0,12647774032.0,2.514246949067146,67.0,3.095395515767334,253.0,39.70213100567752,52.3771877689469,37.0,0.0,253.0,29.821067650178044,71.21975031088184,0.9225949620670522,12647774032.0,0.21727667114737173,2328.8830357608326,8.938032253338017,338.9138955275831,29.328951439936695,9.932948686048377,2.315702992929921,0.6014012755658116,1.0060116135086068,1.5778838093247731,0.9150899372438815,0.6684302764328399,0.624635440760886,0.982012745301602,0.9240091734472866,-0.48634455541076527,0.9264209981441986,0.27916446985511856,2.6518148450678023,0.12119447422880478,3.7477006858651,0.781389224385009,0.25438962627818235,5.303629690135605,3.089877642793956,3.0621629197445746,1685.9059226221345,0.17486836662401561,4.211977699871395,12.925862952707805,438.4675763145591,2580.885832951196,296.79197213801183,0.3248576242654138,4.333337919957182,1113263.2403125667,0.5701021799957078,0.5945577256710666,374.61128109977415,0.7107117920792921,9.909588222815689,0.19634776282122518,17.497666217197388,125061412.73643813,490526610.0980189,80921224.94902962,0.3002486040706587,1463.7756456799086,0.15182819683434381,0.3736936996182795,6.747707144788369,0.10614241072843456,6.448808986999856,0.0038664186640422664,124994519.49471655,1
img00135,0.0,129.0,13222266975.0,2.5275360582747908,69.0,2.8780429241995815,250.0,40.648142883601615,54.08770526187457,39.0,0.0,250.0,30.778978443718987,72.81927635543722,0.8418352577411029,13222266975.0,0.21322198120203448,2377.1671484341246,9.303616218367981,324.216176254513,27.00964203725417,10.11758123266864,2.4087635322400023,0.5943834820439015,1.0377838646489463,1.5723296452787128,0.9110530438528921,0.6619567138351157,0.6147291500551959,0.9812866487629707,0.9217430050475333,-0.5079956911106334,0.9366867938335862,0.26388134214508563,2.715656387797869,0.12092702357094826,3.72578994092403,0.8072700683803835,0.2475504795186875,5.431312775595739,3.072798051719921,3.1315861912271603,1510.6408484270735,0.18000963398797348,4.189422992163766,13.347803504923835,472.38622641835343,3330.8742628773493,280.93282295189306,0.316215538454672,4.348013664109976,1138916.6312856886,0.5781164919408577,0.5966659269036388,396.01063001718677,0.7147085925491706,10.25850041821106,0.18867536377780234,18.071973307912298,141874532.36868447,612066462.6736177,88168510.27168804,0.2882882315874292,1363.143708293613,0.16243371166511117,0.3885327767750517,6.951092247839957,0.11063780463858829,6.306510144301439,0.0033655207373345813,141786245.63326252,1
img00136,0.0,129.0,13668512280.0,2.585334770499693,87.0,2.882037556285711,254.0,42.50024080908326,52.600222496533014,43.0,0.0,254.0,33.19389074754441,74.03788798223462,0.8291206383269463,13668512280.0,0.20769911515482717,2714.825450185145,10.242396072589356,441.4871781692854,34.528679010240346,12.135449891762326,1.7132044941757745,0.7431289939568676,0.7901399977501635,1.4386252537330249,0.8462967417633889,0.732057836879627,0.695335303241944,0.9865943027826773,0.9397569652300165,-0.6258930504817175,0.9724960899556822,0.22148453470153642,2.763349692949296,0.1608339618567474,3.508528575881076,0.9812620999430691,0.34352427770236466,5.526699385898592,2.977099600761841,3.462163596484525,879.6783114992722,0.14227370394618669,4.455292823819853,15.907779999158821,825.8030823646708,4039.779600417841,606.0761375884705,0.2411932336186996,4.482177911611071,837564.9797861243,0.4805984325514092,0.525269108082093,704.9722629474103,0.6497878948894742,11.720177454345817,0.09366582352480111,19.751576904415334,184220661.82435712,672199575.9987061,131596835.05227835,0.2455758600465324,925.819343360828,0.14973626772777424,0.37605748498022096,7.543860703637157,0.09062537893416787,6.728938943662469,0.0024796252048307574,184058021.6184029,1
img00137,0.0,120.0,12259932508.0,2.52299369742537,80.0,2.788300309636647,239.0,38.889913537392935,51.09352474130968,48.0,0.0,239.0,31.6627928331762,70.11927830788773,0.7028989435729462,12259932508.0,0.21119036531099475,2306.1649199281883,9.551072232986288,306.7409588959905,23.171492454558027,10.323062273587244,1.3412679676942798,0.7616044163245128,0.6833874810909149,1.3613434961281703,0.6949309100109493,0.7519350415416347,0.7232532124471648,0.9873188736480016,0.9426225207937896,-0.6130412222197431,0.966856650664658,0.2531266182396283,2.702801821812453,0.16268492329277032,3.433334584972826,0.9943703729808748,0.3418154488301562,5.405603643624906,2.872640888192118,2.9160825603203815,853.6245627671979,0.16588118203793195,2.9761119500254445,14.376125127075873,979.5103742342797,4863.587801696621,661.5219256821957,0.22996808546004166,4.379221210378173,781665.6753131478,0.46037378571791493,0.5146591848798606,842.3753579568955,0.6431802063599482,10.598723392462587,0.08518024457313489,20.25204041974349,238679232.36183444,1027004963.7635056,157799950.0750211,0.11683431565973254,810.0858919549164,0.15742049979691342,0.3823787728268989,7.901085888064195,0.045079527672300904,6.401672159242986,0.0020637475827363864,238444438.44281304,1
img00138,0.0,132.0,13976029484.0,2.59990378590612,66.0,2.780242572846196,252.0,39.84248247747503,56.825829489372865,44.0,0.0,252.0,30.4224951027692,74.86611584658593,0.7724022403673574,13976029484.0,0.19747771820803398,2375.7604047991445,9.846528991426526,295.5957872623323,23.62321080078959,9.952345196276704,2.386058732400944,0.5923110624341269,0.9755169726923378,1.576612482378515,1.0685617474804412,0.6917457015056896,0.6496651976830214,0.9815556482197907,0.9270983637530089,-0.5084684774482603,0.939651239449851,0.24082485435518086,2.81991700838449,0.1138982112158023,3.80070582126819,0.8840887504094014,0.23569760279841637,5.639834016768979,3.1487756554173694,3.0846009821694125,1425.2983796296296,0.16496509023491085,4.206064801418894,14.481905970678442,424.6519844911379,3223.3095494846953,229.73016770355883,0.2579645135396018,4.45980883361471,921847.2621754133,0.49957386537571746,0.5633863389892813,354.94829590106195,0.6727279406349992,11.061355849934555,0.12997301772540226,17.300578703703703,104325281.06111111,643312527.3998842,40143380.220210664,0.2988884045880426,1268.107175925926,0.1467716638803155,0.36407602843978804,6.382969028476104,0.10795976328840842,6.564962546368924,0.0034649784521652506,104241989.89860678,1
img00139,0.0,134.0,14311787556.0,2.551681751154968,68.0,2.7317128172136274,244.0,40.53151524319943,57.2898839472842,43.0,0.0,244.0,30.69226194940814,75.76006495098918,0.7928254633093862,14311787556.0,0.21156186369063934,2457.4566386848087,9.676173626649332,283.6926697226376,22.959557671342605,9.653666240394553,2.8026432915010355,0.5232909358697782,1.0194952988144825,1.6165166630797418,1.356129691693179,0.7012635014056445,0.6592576430357925,0.9746002628011528,0.9194982325475464,-0.5294248953266378,0.9450964519714498,0.20788458632644657,2.8211230113457786,0.1261886156596854,3.6740324526606067,0.9425786188356917,0.2502586860791079,5.642246022691555,3.0670886602425917,3.114077382973898,1846.5111066235863,0.18644094372209072,4.674498112004484,15.386187277823856,493.9742459105695,3469.534394645823,256.5880937420397,0.23660022997426683,4.458641067286686,821527.2895073083,0.46280220181469556,0.5441247977142989,411.1730764020805,0.6551158273677283,11.579215349107024,0.1105911275514071,17.311288368336026,108247341.21668012,684388664.8286551,35660091.41879224,0.3530003473475116,1546.3709612277867,0.15613600173947767,0.37891712594070776,6.726863139848555,0.12945169025259864,6.369364431557077,0.0039718919664635,108183953.49458353,1
img00140,0.0,109.0,9919369284.0,2.36431454189362,70.0,3.3962421971679633,240.0,35.84481498226802,44.182252252035475,36.0,0.0,240.0,27.017167331677616,63.07182930123335,0.998635541593477,9919369284.0,0.24315712094758096,2025.9842373414258,7.6515100514375645,277.242263994274,27.090914239155648,8.683615060309892,1.3751340791255393,0.7150443613599331,0.6642953332772563,1.358887914691157,0.7728222930429264,0.7679918855593935,0.7382505853296485,0.9870381804352673,0.9447291015608834,-0.576311009126086,0.9540406869894608,0.21065549709319054,2.413142800137222,0.17736027477390504,3.3090421417042113,0.9448967899902573,0.34828522569944986,4.826285600274445,2.8433705481320004,2.514687284858858,1611.3315851439581,0.17246404636026522,3.938535953192956,12.562510818995579,661.9233538867722,2369.158299545294,502.4670267472676,0.2923297313651635,4.355324516667549,638226.5765381258,0.403953539110967,0.4921144592946165,579.2542442025035,0.610593671288786,9.208120180722771,0.11629925327979157,15.795033715080809,143577520.75800064,484115794.4766135,93303372.77821516,0.31775747350148925,1452.7942844910629,0.155495481589539,0.37850716008194274,6.001618412182033,0.11775570064538275,6.385574744482921,0.0037469089905763815,143506292.27239275,1
img00141,0.0,105.0,9105327490.0,2.291420379302701,68.0,3.2818272590055484,213.0,34.00131956626177,42.56626410354511,35.0,0.0,213.0,25.845306522233763,60.42841222298849,0.9628182273353456,9105327490.0,0.25323308554802143,1839.7061640586724,7.0793534102970845,209.2732592971866,21.75598850232017,7.645302691019213,1.316159621342639,0.6932327844659928,0.6400703607907705,1.3216678160610558,0.7557851991806624,0.7765604937821038,0.7472185275867079,0.9848397082534253,0.9418411089845565,-0.5864025116794368,0.9531773609683754,0.19791638684345883,2.344334671756072,0.1857661620593008,3.180761432346966,0.954968240689033,0.3468719485113152,4.688669343512144,2.7418822801190696,2.240365578090463,1911.0039361469494,0.20894423093668812,3.59358936061115,11.732121122395121,721.0912503838725,2561.624463946806,542.8167089318973,0.2963606864980578,4.310701805579244,592535.9571288823,0.3832238173690084,0.4814188988044281,625.3379048636524,0.5957650911565376,8.55254858167541,0.11379346050068087,14.211239886289087,156057438.6306582,517977419.6268314,97702735.38829972,0.3515600171639632,1439.3874917996939,0.1573789079159954,0.3831358596448965,5.388918142833649,0.1370530130670552,6.170041240811109,0.003667904273553632,155983108.65090698,1
img00142,0.0,112.0,9963793424.0,2.3268161181828124,72.0,3.6295152667338906,255.0,37.14183396483196,43.42825609719906,32.0,0.0,255.0,27.832777472769415,63.21290589553385,1.0686594383003813,9963793424.0,0.2615729752141203,2109.858044113709,7.5725660740052625,340.3837470345539,31.650624137220863,9.191321975132933,1.5358718734179702,0.7014074330781488,0.7541329519248736,1.4250434730436108,0.7588738709153572,0.7324541195444543,0.6991422200780257,0.9879495428814824,0.9419135526052037,-0.521349376071928,0.9351285905041643,0.2526130900538349,2.378683473144385,0.1760690292025825,3.411667004727809,0.8433535632455157,0.3661829784595036,4.75736694628877,2.861767748448523,2.681798462137726,1595.5755247161371,0.18299983079666673,4.041696578921175,11.860371326340587,578.4747602205733,1875.6370480996834,471.6970645656829,0.3422967359240377,4.307382465352719,861146.1281123192,0.49488559974590873,0.5342971785413441,511.5054227456315,0.6623290483362229,8.795830445574275,0.17524031793033504,16.25840119279734,169242425.46369997,443894795.5514394,133193995.8464416,0.3202084772487241,1299.969835990366,0.14909620782089297,0.37277017924409817,6.162708738976118,0.11209285456524047,6.468000655617651,0.003496660546808891,169160636.81116655,1
img00143,0.0,109.0,9364793333.0,2.284700518894562,72.0,3.6069809426121937,255.0,35.82560678625476,42.33661824519695,31.0,0.0,255.0,26.86080309145223,61.283349866119195,1.0458654870590494,9364793333.0,0.264449348702723,1963.2597263736275,7.196363529650393,293.3342590077526,27.68024109405927,8.421122060892465,1.4472922474917262,0.6945922881056863,0.7253080865771102,1.3948492548397802,0.7347394103473742,0.7403533385338508,0.7075991153037096,0.9886216026637539,0.9439706628329779,-0.5190507601983414,0.9337701542098298,0.24367672552834946,2.3350184065548025,0.1776293379043074,3.3523100638162564,0.8535623520514625,0.36322526505404285,4.670036813109603,2.819505915917696,2.467103577096048,1998.8994051967024,0.20858806273575106,3.94480965518078,11.130567778950358,491.741649053029,1513.549199548329,404.57797211259793,0.35103205481513355,4.241657866430037,801710.350830987,0.4722225331640479,0.5266606214638757,437.4321290623066,0.6506681246731836,8.343421609593578,0.17223154148499376,15.05499321715538,155678040.4161536,421945752.5405405,118137705.2040059,0.35216191686429776,1393.9412501304394,0.14545979861530203,0.36654215790126177,5.475000763229003,0.12438660508220484,6.38306163242475,0.003843158392025416,155610334.9968123,1
img00144,0.0,104.0,9109763662.0,2.3130771232430463,57.0,3.2443619816167395,242.0,33.254764030023594,44.728719457859206,34.0,0.0,242.0,25.408739373157907,60.44313097896467,0.917051292992525,9109763662.0,0.24765644717487673,1652.7137382004041,7.135690106537585,191.9523176563259,19.631640696717234,7.325291850067989,1.474583650551528,0.6497078761994722,0.8247964356870185,1.345322453219172,0.5391375926762947,0.6855908684803591,0.6519857761210452,0.9859166182124073,0.9297888942562886,-0.4525048807170871,0.8949285940268646,0.3494289217884702,2.3817720758768233,0.13781485468193663,3.543814022439591,0.7267171918774906,0.2756521372579206,4.763544151753647,2.881564263622093,2.199968875154879,1437.5126318371351,0.17629539267073033,2.925293628675709,10.13811374705878,558.6445342650323,2001.0234047692431,430.03564549577055,0.3614537917434516,4.184147572239638,1147166.9591808165,0.5783989235744494,0.5984867989935522,487.33448506174716,0.7077540879515816,7.4867344953700545,0.22974867299010876,14.62447878341918,172797757.65808192,539317500.1826098,124566202.60961354,0.25729812868856156,1150.850625459897,0.14113939483197166,0.35832141905294623,5.28393615004284,0.09190138611883875,6.521292923804878,0.003270073414230955,172704241.85789287,1
img00145,0.0,102.0,8287409717.0,2.235467983496593,55.0,2.8155647302099482,210.0,32.12134860914375,42.838168261599456,32.0,0.0,210.0,24.66386148163714,57.650463456657064,0.8159012322164212,8287409717.0,0.2588283394652109,1488.4672767582456,6.580278998376167,126.5096986124137,14.16992445364787,6.444968761215226,1.4048826643544565,0.624700936241989,0.8112264913371968,1.3086939762742165,0.5012794457791269,0.6861730615576218,0.6533497790131653,0.983525755608211,0.9241373222889128,-0.44309526925962417,0.8841757279720588,0.35654709700060017,2.3065364593943167,0.14277169838734358,3.4539760089066904,0.7457986296482471,0.2826181953950276,4.613072918788633,2.7977676667684666,1.962462856392421,1627.8943897956979,0.17596955894451385,3.026497528347443,9.264185628743132,550.2061277996357,1932.3385852181034,427.2659853649267,0.3819214131252294,4.082929652883198,1156360.818599998,0.5831492785343766,0.6000159305099064,480.81806448439306,0.7124579165520234,6.934251729207466,0.2459816156799069,13.423305588585018,158134785.30299428,478979936.77742946,117564339.92862976,0.3154853880171317,1309.9553561777104,0.141601486993591,0.3563828692403992,4.747986880739605,0.10999426029800095,6.457708355023898,0.003710013386687585,158062133.0566799,1
img00146,0.0,141.0,17398098390.0,2.6100934901573125,101.0,2.39853805534946,255.0,46.0529213953125,62.591475832176336,63.0,0.0,255.0,39.776477451425535,83.5303476884528,0.4372458137794015,17398098390.0,0.20368653307134765,3059.6261381038967,13.305033554805155,532.2292932212575,24.027458334595977,14.564377845472041,1.1952761556180491,0.8444881912565259,0.6544323429655978,1.3173255810121018,0.6082407656797041,0.7529747801560063,0.7261491419542353,0.9905204061550672,0.9488124692826331,-0.6224248555371018,0.9724769961533221,0.27017157678163023,3.1562987759601238,0.15825276064865135,3.5378118680712705,0.9951417573868004,0.34154926146901937,6.312597551920249,2.997139484900241,3.939913500272522,1009.4014721668456,0.15479243554161104,3.7733097845962185,19.437682403818723,746.1080299978792,4936.998896086931,532.3123061353361,0.19495820053789803,4.423803195767653,793173.5843492701,0.46681760007188633,0.5191422783948536,645.4331192234988,0.6482929494188246,14.372964467604008,0.061871425180053924,25.222665235393343,184402009.88222665,1236987435.7685938,118729622.5616525,0.08781119146216658,933.4336758165925,0.14314271980012153,0.3597743313551206,8.905461948472325,0.03170627714799641,6.596730229910334,0.0026151764452048147,184255792.83538687,1
img00147,0.0,129.0,14201225597.0,2.5949951234447566,90.0,2.5888867281468912,255.0,42.11697884352145,55.570354302067514,52.0,0.0,255.0,35.07320281652125,75.46686534372665,0.5890797394677075,14201225597.0,0.20253947167088024,2607.1834875508584,11.035201600743779,401.3258952539619,26.06432930781262,12.234136601510436,1.1896855814204303,0.8177979773088382,0.6649750345671912,1.313650809450645,0.5827503314149112,0.7460683527839868,0.7194031769028707,0.9905459429703752,0.9478442606288063,-0.6339930711599497,0.9743199867935572,0.28582707677859165,2.876412634760785,0.15952915245839192,3.492300773969745,0.9941403419284824,0.34251337701514256,5.75282526952157,2.9496090586153656,3.3559555457327166,883.627807685168,0.16402966543255393,3.2810163995447383,16.17062083977924,735.6469954113262,3940.7195688908982,543.2791393517839,0.21317203017495523,4.368384772336954,851673.730919252,0.4875260225788083,0.5288358579366239,633.6519914454171,0.6534128184067245,11.96405111895697,0.07639472331734218,23.233896417300908,223736961.38036013,1190236857.3306108,147514604.43853992,0.09886618973624266,804.2452199740115,0.14929371078039938,0.37452059558777523,8.739305558391175,0.03709125031515426,6.565654567320743,0.0021603980233581258,223522705.64440015,1
img00148,0.0,129.0,11831613479.0,2.4010661338698043,79.0,3.0956086408281123,253.0,41.33293666016283,46.93105615270289,32.0,0.0,253.0,30.64196093023108,68.88352837489772,1.006229410322089,11831613479.0,0.25228910167154733,2542.4164497671864,8.419549390717032,373.24736827525857,34.55774740012196,10.666464076432648,2.1162077015732113,0.6516364507190631,0.8921886044786116,1.529577618427883,1.019431671059394,0.7144340290106476,0.6734439996351613,0.9835766337785763,0.9329869114264931,-0.5391018914625633,0.9457403794015259,0.2117432050899003,2.506164502169012,0.17072332182163333,3.4849426907929653,0.8462674842951222,0.36393397819915785,5.012329004338027,2.9233834597045854,3.195667944501465,1854.724903039596,0.16728825679079967,4.8769750408896915,13.550476018988038,577.8397289959692,2257.7581924832816,469.20269379317847,0.33466100137001714,4.357325730007583,887581.5061350749,0.5073631370079416,0.5385988172552719,511.0844659946352,0.6739296061132373,10.285255925535001,0.17129695695568967,18.79020474429512,129178189.24758726,403089994.0818075,100570164.45489141,0.315127751983099,1793.2815910525842,0.16174633273677136,0.39097226482973185,7.422779643653287,0.11571769006542176,6.452123933443476,0.004446321307772701,129127606.97781098,1
img00149,0.0,123.0,10997898370.0,2.366639116298189,78.0,3.0835100924009313,251.0,39.32961759762863,45.60447511592037,32.0,0.0,251.0,29.122573103212925,66.41225838496155,0.989279787759126,10997898370.0,0.25188339967272066,2330.8199131922943,7.95523507936927,320.9629532836419,30.517940817864147,9.678408905060648,1.981046462603986,0.6432713924774842,0.8333954036196508,1.4885842529303437,1.0315912464287782,0.7343949185772652,0.6956028844562249,0.9846184441008572,0.9374370581054843,-0.5356082520644752,0.9438082467978262,0.19148653244328723,2.4554699664964517,0.1720398101759162,3.4326201130979217,0.8853534905168752,0.3560800734677508,4.910939932992903,2.9032618836871773,2.914863841916158,2505.7451697127935,0.21808051955724925,4.7573650981933815,12.909589209497314,500.25058862956945,1809.584993273464,405.9359131708689,0.3320012817028495,4.338074727029196,749363.4182069012,0.4516025721504185,0.5171599726133435,443.8828758900571,0.6422412288147724,9.774960303806006,0.15412318127760471,15.757354221061792,123404066.27119234,397343650.66910356,88133598.35034063,0.4107043397887785,1678.7946040034813,0.146109190948954,0.36633241932889576,5.831915621343863,0.14445312275626407,6.367563513326214,0.004607940094372538,123356970.01869377,1
img00150,0.0,155.0,20715949598.0,2.8027272110056813,114.0,2.2962316901985824,255.0,52.3001324938468,66.8447850069099,60.0,0.0,255.0,43.797233866117715,91.14772234436872,0.5387263464213048,20715949598.0,0.18387215237591348,3839.682005946125,15.470765539367527,843.4745224390128,42.46971198352954,18.73211881917014,1.9240292721750256,0.8100860374267603,0.8804508603471125,1.5063477993881373,0.8696774851555975,0.7039905038110119,0.6619904251438762,0.9849451698580206,0.9329678487233607,-0.5843506186304397,0.9727211911088387,0.23297226018783723,3.3568919851321835,0.14366377532951008,3.928153013198149,0.9942900688141036,0.3411012152811322,6.713783970264368,3.197570322442313,5.1640370228362915,1619.7553956834533,0.13549902925242205,4.516040764316306,22.15402306989068,423.59519305255657,2157.945787211061,342.67669497466557,0.1899067449895703,4.343208811173176,969320.1547305116,0.5415768948350609,0.556691730380994,380.349623951063,0.6937850768830279,16.890492610635995,0.07164408290410808,27.54785009201941,89113865.1003848,552080867.691233,64010902.4589007,0.09818716913458382,1829.6001338464112,0.15305338245327182,0.37847432806189923,10.272931793552605,0.04020461364274531,6.727170633516809,0.004794022270507339,89070354.01613453,1
img00151,0.0,153.0,20408514882.0,2.7878453866598587,114.0,2.2177553050246743,255.0,52.167154011556214,66.53470873728004,57.0,0.0,255.0,43.55685469994623,90.46885610198079,0.5039967654341967,20408514882.0,0.18376059321146326,3757.7464576462207,15.239678457636739,762.1734425329098,36.56650583200919,18.17910809643512,1.97520023715091,0.8001765438386739,0.897938264936508,1.4976239302724097,0.87611804362894,0.7000223921559686,0.6560492724458775,0.9845602455946506,0.9317102324877399,-0.5941473429988174,0.9741854271854944,0.22497562764469636,3.34494251432357,0.1447517836526157,3.882017475974419,0.9946660760505596,0.3412748887761948,6.689885028647141,3.1566270673408487,5.0385770833965084,1704.1439406708241,0.14361570374775193,4.26237889053189,21.448926913258294,419.0200935704753,2280.056538305253,344.97878814971676,0.19280039249072425,4.314870027793045,984606.9802391734,0.5455640968719769,0.558665028205702,374.39222452339044,0.6927716435771168,16.427257768498805,0.0728458228210505,25.66450362379909,88494111.75105342,538006891.247261,64549309.44936865,0.09394130151782248,1735.1860778695432,0.1462317611553635,0.366924788597655,9.3468203414576,0.03663678355371362,6.720097894962984,0.004758730823309359,88449952.9045351,1
img00152,0.0,111.0,9648123657.0,2.350265792331428,56.0,3.1755347026539544,231.0,33.69423014065188,46.41821848774545,36.0,0.0,231.0,25.53509853088987,62.20350094289047,0.8924215585745837,9648123657.0,0.2361109377877237,1714.6245219761017,7.422671791150703,202.98855468481787,19.831444965472038,7.52003479496714,1.5109578178371061,0.6495590741786614,0.8215658342085557,1.3831697131117031,0.5837410555551635,0.6904271023952724,0.6575458791699542,0.9856221179494878,0.9303349751828507,-0.4825726358319327,0.9158903724788497,0.34336247747230686,2.4330614815441516,0.13549597665106125,3.51207512287396,0.7787434069537221,0.26513885778807145,4.866122963088302,2.8820843373888434,2.2577481532010606,1370.5991442706245,0.1832596796724996,3.202880299093378,10.521779951278653,464.1876286296546,1975.565854740683,334.82193663077,0.3403435593840944,4.227342556584875,1103353.3547183522,0.5628982253608489,0.5922491282488106,395.03082804498655,0.7004343303313154,7.841191441333989,0.2075260006932605,15.979275304185052,181558187.69300708,649548857.9715203,118899400.46992262,0.26556393511136633,1082.3985826982216,0.1447250411416261,0.3648824524212287,5.829125197703736,0.09234330839765244,6.459483859167718,0.002999371972655545,181447030.04673982,1
img00153,0.0,102.0,8281912268.0,2.2514955673687163,51.0,3.1846534741633894,224.0,30.96456350766263,43.18052136696608,33.0,0.0,224.0,23.143814752750515,57.63133908186072,0.894892256022323,8281912268.0,0.25078088943040466,1456.813818845393,6.553168910347397,139.01771528449837,14.902854484748975,6.2501028126388585,1.3309832060277234,0.6309825884155923,0.7658946891379591,1.3331441784374645,0.5271394244093079,0.7013038473029616,0.673239435701414,0.9844498912932056,0.9283617893026542,-0.4718757179238671,0.9029811352292246,0.3629705336437796,2.3071232822018146,0.14463331695636059,3.374301832978745,0.7766044940905151,0.2710606698781334,4.614246564403628,2.7609275649756886,1.895271504666645,1512.0440860215053,0.20323173199213782,2.962668209475084,9.232782983211603,480.3020151078778,1968.3682426768548,343.3253102236747,0.36236794465620265,4.153320249244677,1070223.879759071,0.5518721502777862,0.5866834757608531,408.07707504581265,0.6961258548668767,6.908907598252667,0.21946201329223639,14.20228494623656,188306510.26559138,590323910.7370968,128024657.21756595,0.30343130669357543,1131.2016129032259,0.15204322754075617,0.37667351604781846,5.356459303416736,0.113139900881452,6.200420227340511,0.002983731444920077,188194184.20252624,1
img00154,0.0,157.0,21790962686.0,2.8906817501445565,79.0,2.2972549261527684,255.0,46.41819250041859,74.74813376420983,66.0,0.0,255.0,38.40826700385198,93.48277728022397,0.36293154286677,21790962686.0,0.15029504956788817,3151.7461467917537,15.770990472785725,494.2499773590964,16.576348410888823,14.424165740725137,2.335628480472782,0.7103930694413282,1.0533638930598044,1.5123428044026475,0.7999226194992612,0.6513124076619395,0.5998226510954605,0.9817097904754833,0.9200268295884,-0.5854572657439502,0.9736973801192553,0.2566854184641803,3.570468986773344,0.09508820275717954,4.024054083077489,0.9935157504694145,0.21283105879913478,7.140937973546686,3.3103314175545857,4.1899485552994795,1482.96732996733,0.14681391248067815,4.015074889443764,20.879089498263298,372.0781153273935,3624.705201424811,195.42056265285356,0.15529134199265787,4.368371369864141,1192209.6557458362,0.5942270934181045,0.607377189619897,312.84574380789167,0.7181830194516071,15.905822307202612,0.07374150239303623,25.815958815958815,63361522.97416098,697078747.4685675,19979085.105031632,0.09343368170182229,1407.1718641718642,0.13931015386316842,0.35568486762192825,9.124841015919571,0.03416387313151342,6.819370257918574,0.004050896683486249,63300583.64537846,1
img00155,0.0,167.0,25606135467.0,2.857811095224952,78.0,2.1689641278369476,255.0,48.52471308587642,82.59596065324469,77.0,0.0,255.0,41.28605229579604,101.33638726459615,0.17954169024769775,25606135467.0,0.15796679138722283,3446.9706676078627,18.6115544315332,568.9167290083881,3.4523092746346182,15.785367363727156,2.3890539426049884,0.7275285097425445,1.0650756129506354,1.5178415112264587,0.8191518434482108,0.6503744282381777,0.5978682599449988,0.9813133947267461,0.9192922892366424,-0.5756689479741044,0.9709474669998036,0.2492437158748286,3.9066572227511527,0.09856247364636476,4.015777909146426,0.9942447337285732,0.21475831447380306,7.813314445502305,3.272086753455301,4.543605326583035,1488.2482564796503,0.1549129027250599,4.627695063220974,24.003571463403166,327.9213742391231,4008.5891951239096,179.77063222551666,0.1368883099364115,4.3853021042756675,1184333.4372426295,0.5900558074366479,0.606504219888421,269.58649904524003,0.7152590999811844,18.322338129063855,0.058037408402508005,28.423649422296243,70777908.9549287,953679155.0987822,19724737.203782942,0.08848166514265329,1265.5308629124597,0.13173007837123552,0.3457653031459473,9.644729965335419,0.03102078022590104,6.897583033511287,0.0038527833321703197,70710541.39347887,1
